"","date","mean_Temp","mean_Precipi","mean_Wind","mean_Snow","median_Temp","median_Precipi","median_Wind","median_Snow","max_Temp","max_Precipi","max_Wind","max_Snow"
"866","20190516",23.2375,NA,1.54583333333333,NA,23,NA,1.25,NA,29.9,NA,3.7,NA
"867","20190517",23.4375,NA,1.20416666666667,NA,23.6,NA,1.1,NA,28.2,NA,2.5,NA
"868","20190518",22.8583333333333,0,2.13333333333333,NA,22.9,0,2.25,NA,25.2,NA,3.9,NA
"869","20190519",19.6208333333333,1.04761904761905,1.11666666666667,NA,20,0.7,1.1,NA,21.6,NA,2.3,NA
"870","20190520",16.95,2.175,3.2,NA,17,1.75,3.2,NA,20.2,NA,5.2,NA
"871","20190521",17.0958333333333,NA,3.00833333333333,NA,16.75,NA,2.9,NA,23.2,NA,5.8,NA
"872","20190522",19.2375,NA,2.31666666666667,NA,19.85,NA,2.1,NA,26.3,NA,4.7,NA
"873","20190523",21.925,NA,1.79166666666667,NA,21.8,NA,1.9,NA,28.9,NA,2.8,NA
"874","20190524",24.1083333333333,NA,1.65833333333333,NA,23.4,NA,1.5,NA,33.2,NA,3.6,NA
"875","20190525",23.5041666666667,NA,1.65,NA,23.7,NA,1.45,NA,28.4,NA,3.5,NA
"876","20190526",24.4541666666667,NA,1.7375,NA,23.5,NA,1.4,NA,30.5,NA,3.8,NA
"877","20190527",18.55,0.473333333333333,2.60416666666667,NA,18.25,0.3,2.55,NA,22.2,NA,5.1,NA
"878","20190528",17.9583333333333,NA,2.49583333333333,NA,17.8,NA,2.55,NA,24,NA,4.9,NA
"879","20190529",20.0416666666667,NA,1.925,NA,20.05,NA,1.8,NA,26.4,NA,4.3,NA
"880","20190530",19.7166666666667,0,2.39166666666667,NA,19.4,0,2.65,NA,24.1,NA,5.1,NA
"881","20190531",19.2458333333333,0,2.8375,NA,18.05,0,2.65,NA,23,NA,4.9,NA
"882","20190601",18.8291666666667,NA,2.06666666666667,NA,18.4,NA,1.8,NA,23.2,NA,3.6,NA
"883","20190602",20.9041666666667,NA,1.73333333333333,NA,20.9,NA,1.45,NA,27.5,NA,4.5,NA
"884","20190603",22.8166666666667,NA,1.74166666666667,NA,23.25,NA,1.7,NA,29.4,NA,4.1,NA
"885","20190604",22.8333333333333,NA,2.14166666666667,NA,21.5,NA,2.35,NA,28.6,NA,3.6,NA
"886","20190605",22.8791666666667,NA,1.80833333333333,NA,22.65,NA,1.85,NA,29.4,NA,3.3,NA
"887","20190606",21.2875,0.822222222222222,1.21666666666667,NA,21.3,0.2,1.1,NA,25.1,NA,2.7,NA
"888","20190607",20.0125,2.52857142857143,1.93333333333333,NA,19.5,1.15,1.95,NA,24.4,NA,3.3,NA
"889","20190608",21.6958333333333,NA,1.3625,NA,21.75,NA,1.05,NA,27.4,NA,3.6,NA
"890","20190609",21.85,0.625,1.80833333333333,NA,21.35,0.45,1.9,NA,26.4,NA,3.1,NA
"891","20190610",18.4083333333333,0.95,1.51666666666667,NA,18.4,0.7,1.45,NA,21.7,NA,2.2,NA
"892","20190611",20.4958333333333,NA,1.49166666666667,NA,20.65,NA,1.35,NA,26,NA,2.3,NA
"893","20190612",21.5583333333333,NA,1.83333333333333,NA,21.55,NA,1.5,NA,26.2,NA,3.8,NA
"894","20190613",22.7958333333333,NA,1.71666666666667,NA,22.95,NA,1.6,NA,28.8,NA,3.4,NA
"895","20190614",22.9458333333333,NA,1.7875,NA,22.1,NA,1.7,NA,28.2,NA,3.1,NA
"896","20190615",22.0125,2.1,2.5375,NA,20.65,2.1,2.6,NA,27.1,NA,4.5,NA
"897","20190616",21.6625,NA,1.6375,NA,21.9,NA,1.3,NA,26.7,NA,3.5,NA
"898","20190617",21.7916666666667,0,2.33333333333333,NA,20.85,0,2.35,NA,25.9,NA,3.9,NA
"899","20190618",20.6166666666667,0.92,1.46666666666667,NA,20.05,0.3,1.4,NA,24.5,NA,2.9,NA
"900","20190619",21.3666666666667,0.0285714285714286,1.85833333333333,NA,20.55,0,1.8,NA,25.2,NA,3,NA
"901","20190620",22.75,NA,1.84583333333333,NA,22,NA,1.65,NA,27.7,NA,3.5,NA
"902","20190621",22.0458333333333,0.1,1.74166666666667,NA,21.6,0.1,1.65,NA,26,NA,3.1,NA
"903","20190622",23.9041666666667,NA,1.5375,NA,24.35,NA,1.6,NA,30.1,NA,2.2,NA
"904","20190623",24.8833333333333,NA,1.75,NA,24.5,NA,1.5,NA,30.8,NA,3.8,NA
"905","20190624",25.3625,NA,1.85833333333333,NA,24.3,NA,1.85,NA,30.6,NA,3.8,NA
"906","20190625",25.475,NA,1.64583333333333,NA,25.1,NA,1.4,NA,32.5,NA,3.4,NA
"907","20190626",25.3541666666667,0,1.3125,NA,26,0,1.2,NA,29.2,NA,2.6,NA
"908","20190627",25.5375,0.2,1.45416666666667,NA,24.55,0,1.15,NA,31.1,NA,3.4,NA
"909","20190628",24.9583333333333,0,1.71666666666667,NA,24.5,0,1.7,NA,28.6,NA,3.1,NA
"910","20190629",23.0375,0.15,1.07083333333333,NA,22.75,0.1,1.15,NA,27.2,NA,1.8,NA
"911","20190630",23.9833333333333,0,2.34166666666667,NA,23.65,0,2.4,NA,28.2,NA,4.5,NA
"912","20190701",23.9666666666667,NA,2.29166666666667,NA,23,NA,2.45,NA,28.7,NA,4.4,NA
"913","20190702",24.2875,NA,2.25833333333333,NA,23.1,NA,2.05,NA,29.4,NA,3.9,NA
"914","20190703",24.175,NA,1.79166666666667,NA,23.9,NA,1.55,NA,27.3,NA,3.3,NA
"915","20190704",25.3541666666667,NA,2.0375,NA,24.3,NA,1.9,NA,32.3,NA,4.5,NA
"916","20190705",27.2958333333333,0,1.45416666666667,NA,28.1,0,1.3,NA,34.4,NA,4.3,NA
"917","20190706",29.8666666666667,0,1.54166666666667,NA,28.9,0,1.8,NA,35.8,NA,2.7,NA
"918","20190707",26.8583333333333,NA,2.26666666666667,NA,26,NA,2.4,NA,32,NA,2.9,NA
"919","20190708",25.125,NA,1.9625,NA,24.35,NA,1.8,NA,31,NA,3.2,NA
"920","20190709",25.1125,NA,1.8375,NA,25.15,NA,1.8,NA,29.8,NA,2.9,NA
"921","20190710",22.7875,0.82,2.125,NA,22.05,0.3,2,NA,27.2,NA,3.2,NA
"922","20190711",21.7875,0.228571428571429,1.29583333333333,NA,21.25,0.05,1.35,NA,25.6,NA,2.5,NA
"923","20190712",23.4666666666667,0,2.00416666666667,NA,23.3,0,1.8,NA,28.1,NA,3.2,NA
"924","20190713",24.8708333333333,0,1.65833333333333,NA,24.1,0,1.55,NA,29.2,NA,2.7,NA
"925","20190714",25.7583333333333,NA,1.65,NA,25,NA,1.5,NA,31.2,NA,3.5,NA
"926","20190715",23.8708333333333,1.08571428571429,1.05,NA,23.15,0.4,0.9,NA,27.2,NA,2.7,NA
"927","20190716",24.3583333333333,1.28,1.38333333333333,NA,24.3,0.8,1.1,NA,28.6,NA,3,NA
"928","20190717",25.5416666666667,0.7,1.17916666666667,NA,25.95,0.7,1.1,NA,28.9,NA,2.8,NA
"929","20190718",27.0416666666667,NA,1.12083333333333,NA,26.7,NA,0.8,NA,31.6,NA,2.8,NA
"930","20190719",28.375,0,1.44583333333333,NA,28.2,0,1.4,NA,34.9,NA,2.9,NA
"931","20190720",28.3083333333333,0.122222222222222,2.09583333333333,NA,28.1,0,2.1,NA,31.3,NA,2.9,NA
"932","20190721",25.2583333333333,0.413333333333333,2.27083333333333,NA,25.2,0.3,2.5,NA,26.9,NA,4,NA
"933","20190722",26.6833333333333,0.0333333333333333,2.13333333333333,NA,25.75,0,2.2,NA,30.7,NA,3.1,NA
"934","20190723",27.9041666666667,NA,1.7375,NA,27.65,NA,1.9,NA,32.6,NA,3.6,NA
"935","20190724",26.4416666666667,0.0666666666666667,1.59166666666667,NA,26.75,0,1.55,NA,27.1,NA,3.4,NA
"936","20190725",26.3541666666667,0.646666666666667,1.25,NA,26.4,0.2,1.05,NA,27.3,NA,3,NA
"937","20190726",25.0583333333333,3,1.72083333333333,NA,25.15,0.2,1.85,NA,25.8,NA,3.7,NA
"938","20190727",28.1,0.1,1.15,NA,28.2,0,0.85,NA,33,NA,3.6,NA
"939","20190728",26.3083333333333,1.28,2.00416666666667,NA,26.25,0.2,2.1,NA,28.2,NA,3.1,NA
"940","20190729",27.4208333333333,0.166666666666667,2.6625,NA,27.6,0,2.7,NA,29.9,NA,4.9,NA
"941","20190730",28.0416666666667,0.171428571428571,3.44583333333333,NA,27.75,0,3.5,NA,30.6,NA,4.8,NA
"942","20190731",25.8708333333333,3.11,2.29583333333333,NA,26.05,0.35,2.6,NA,27.4,NA,4.4,NA
"943","20190801",26.4125,2.25,1.69583333333333,NA,26.45,0.4,1.65,NA,30,NA,4.2,NA
"944","20190802",28.375,NA,1.25833333333333,NA,28.3,NA,1.15,NA,32.9,NA,2.8,NA
"945","20190803",29.4041666666667,1,1.3625,NA,28.45,0.1,1.1,NA,35.5,NA,3.5,NA
"946","20190804",28.4583333333333,2.86666666666667,1.2125,NA,27.05,0.9,0.95,NA,33.9,NA,2.7,NA
"947","20190805",30.3125,NA,1.1375,NA,30.95,NA,0.85,NA,35.5,NA,2.4,NA
"948","20190806",31.7208333333333,NA,1.55416666666667,NA,30.7,NA,1.5,NA,36.7,NA,2.5,NA
"949","20190807",26.9833333333333,0.666666666666667,1.175,NA,27,0.5,1.05,NA,30.2,NA,2.6,NA
"950","20190808",28.8166666666667,0,1.56666666666667,NA,28.55,0,1.2,NA,32.5,NA,3,NA
"951","20190809",29.8125,NA,1.30833333333333,NA,29.35,NA,1.3,NA,34.5,NA,3,NA
"952","20190810",31.4041666666667,NA,1.55,NA,31.6,NA,1.45,NA,36.5,NA,2.9,NA
"953","20190811",30.7041666666667,0.68,2.48333333333333,NA,31.1,0,2.3,NA,35.4,NA,4,NA
"954","20190812",26.5291666666667,2.70454545454545,1.27916666666667,NA,26.5,2.25,1.25,NA,28.4,NA,2.1,NA
"955","20190813",29.1791666666667,6.4,1.375,NA,29,6.4,1.4,NA,35.2,NA,2.4,NA
"956","20190814",30.2833333333333,NA,1.525,NA,29.85,NA,1.3,NA,35.5,NA,2.7,NA
"957","20190815",26.3083333333333,1.62,1.33333333333333,NA,26.3,0.5,1.3,NA,28.6,NA,2.3,NA
"958","20190816",25.8083333333333,0.0333333333333333,2.2125,NA,25.75,0,2.1,NA,29.1,NA,4.6,NA
"959","20190817",26.025,0,2.6375,NA,25.3,0,2.55,NA,28.8,NA,4.1,NA
"960","20190818",25.6333333333333,NA,1.64166666666667,NA,24.9,NA,1.6,NA,30.7,NA,2.7,NA
"961","20190819",26.1458333333333,NA,1.04583333333333,NA,26.25,NA,1,NA,30.9,NA,2.3,NA
"962","20190820",27.9541666666667,NA,1.34166666666667,NA,28.35,NA,1.25,NA,32.7,NA,2.4,NA
"963","20190821",27.1666666666667,0.216666666666667,1.29166666666667,NA,26.8,0.2,1.2,NA,30.4,NA,3.1,NA
"964","20190822",26.7583333333333,NA,1.64583333333333,NA,26.2,NA,1.8,NA,31.3,NA,3.7,NA
"965","20190823",26.3541666666667,NA,2.125,NA,25.65,NA,2.2,NA,30.1,NA,3.5,NA
"966","20190824",23.9583333333333,NA,1.41666666666667,NA,23.65,NA,1.55,NA,27.3,NA,2.9,NA
"967","20190825",24.7041666666667,NA,1.625,NA,24.6,NA,1.3,NA,29.9,NA,3.2,NA
"968","20190826",26.275,NA,1.2875,NA,26.35,NA,1.2,NA,31.4,NA,3.1,NA
"969","20190827",25.7291666666667,2.85714285714286,0.941666666666667,NA,25.6,0.3,0.8,NA,29.2,NA,1.8,NA
"970","20190828",26.0041666666667,NA,2.025,NA,25.25,NA,2.05,NA,29.9,NA,3.8,NA
"971","20190829",23.5875,6.15,2.14166666666667,NA,23.8,0.85,2.1,NA,26.2,NA,4.8,NA
"972","20190830",22.6166666666667,0.05,2.38333333333333,NA,22.5,0,2.6,NA,26.6,NA,4.2,NA
"973","20190831",23.4041666666667,NA,1.90833333333333,NA,23.05,NA,2,NA,28.5,NA,3.2,NA
"974","20190901",23.6291666666667,NA,1.40416666666667,NA,23.85,NA,1.5,NA,27.7,NA,2.3,NA
"975","20190902",24.35,NA,1.5125,NA,24.45,NA,1.5,NA,29.3,NA,2.9,NA
"976","20190903",24.1708333333333,0,2.26666666666667,NA,23.15,0,2.15,NA,27.8,NA,3.5,NA
"977","20190904",22.7875,1.51333333333333,2.5125,NA,22.4,0.7,2.55,NA,25.3,NA,4.2,NA
"978","20190905",23.1041666666667,3.03333333333333,2.0125,NA,22.6,0.35,1.9,NA,27.1,NA,3.8,NA
"979","20190906",25.0416666666667,0.342857142857143,2.1,NA,25.6,0.1,2.1,NA,29.1,NA,2.8,NA
"980","20190907",25.6708333333333,0.128571428571429,5.88333333333333,NA,25.35,0,5.9,NA,29.5,NA,9.1,NA
"981","20190908",24.6708333333333,0.05,2.07916666666667,NA,24.1,0.05,2,NA,27.2,NA,4.9,NA
"982","20190909",24.9166666666667,0,1.90833333333333,NA,25,0,1.95,NA,27.8,NA,3.6,NA
"983","20190910",23.8833333333333,2.98095238095238,2.3875,NA,23.75,1.6,2.2,NA,26.3,NA,3.3,NA
"984","20190911",24.3791666666667,1.025,3.06666666666667,NA,24,0.75,3.35,NA,28.2,NA,4.1,NA
"985","20190912",21.2791666666667,0.354545454545455,2.74166666666667,NA,21.65,0.3,3,NA,22.8,NA,4.5,NA
"986","20190913",22.9791666666667,0.05,1.6375,NA,23.1,0.05,1.7,NA,29,NA,2.6,NA
"987","20190914",22.4541666666667,0.06,1.2375,NA,22.2,0,1.05,NA,24,NA,2.6,NA
"988","20190915",24.0916666666667,NA,1.6875,NA,24.3,NA,1.75,NA,29.5,NA,2.8,NA
"989","20190916",24.5791666666667,NA,2.1375,NA,23.2,NA,1.95,NA,30.4,NA,4.1,NA
"990","20190917",23.4083333333333,NA,2.09583333333333,NA,23.3,NA,2.25,NA,28.9,NA,4.1,NA
"991","20190918",21.4958333333333,NA,3.0625,NA,21.35,NA,3.1,NA,25.2,NA,4.8,NA
"992","20190919",19.3875,NA,1.7375,NA,19.05,NA,1.65,NA,26,NA,3.5,NA
"993","20190920",19.3833333333333,NA,1.975,NA,20.15,NA,2,NA,23.8,NA,3.2,NA
"994","20190921",19.7166666666667,NA,1.975,NA,19.4,NA,1.95,NA,22.1,NA,2.9,NA
"995","20190922",18.6375,0.05,3.55,NA,18.65,0,3.6,NA,19.6,NA,5.3,NA
"996","20190923",20.1083333333333,NA,2.30416666666667,NA,19.35,NA,2.25,NA,24.5,NA,4.7,NA
"997","20190924",19.7125,NA,1.83333333333333,NA,19.4,NA,1.7,NA,26.3,NA,3.1,NA
"998","20190925",20.7666666666667,NA,1.40416666666667,NA,21.1,NA,1.4,NA,27.2,NA,2.3,NA
"999","20190926",22.7291666666667,NA,1.70833333333333,NA,23.05,NA,1.65,NA,28.6,NA,2.5,NA
"1000","20190927",22.9166666666667,NA,1.85,NA,22.65,NA,1.85,NA,26.9,NA,2.7,NA
"1001","20190928",23.7375,NA,1.725,NA,22.75,NA,1.65,NA,28.8,NA,2.9,NA
"1002","20190929",22.6583333333333,NA,1.68636363636364,NA,21.75,NA,1.4,NA,28.5,NA,NA,NA
"1003","20190930",22.4083333333333,NA,1.5125,NA,22.1,NA,1.55,NA,29.4,NA,2.7,NA
"1004","20191001",22.9541666666667,NA,1.9,NA,23.3,NA,1.9,NA,28.1,NA,3.6,NA
"1005","20191002",21.7791666666667,1.52142857142857,2.99166666666667,NA,21.7,1.7,3.15,NA,24,NA,4.7,NA
"1006","20191003",22.375,0.64,2.81666666666667,NA,21.5,0.4,2.75,NA,27,NA,4.2,NA
"1007","20191004",22.375,NA,2.12083333333333,NA,21.75,NA,2.2,NA,27.6,NA,3.4,NA
"1008","20191005",19.2416666666667,0.12,2.88333333333333,NA,19.7,0,3.15,NA,21.8,NA,4,NA
"1009","20191006",17.7458333333333,NA,2.9375,NA,18.45,NA,2.65,NA,22.6,NA,4.5,NA
"1010","20191007",15.1083333333333,1.41111111111111,1.84583333333333,NA,14.8,0.9,2,NA,17.9,NA,3.5,NA
"1011","20191008",15.0125,NA,2.49583333333333,NA,13.6,NA,2.7,NA,19.5,NA,5.6,NA
"1012","20191009",13.6041666666667,NA,1.6375,NA,13.15,NA,1.65,NA,20.1,NA,3.1,NA
"1013","20191010",14.7791666666667,NA,1.26666666666667,NA,15.2,NA,1.3,NA,19.5,NA,2.1,NA
"1014","20191011",18.7291666666667,NA,1.9625,NA,18.55,NA,1.8,NA,26,NA,4.2,NA
"1015","20191012",18.1166666666667,NA,3.50416666666667,NA,16.75,NA,3.95,NA,23.1,NA,5.2,NA
"1016","20191013",17.05,NA,1.93333333333333,NA,16.8,NA,2,NA,23.5,NA,3.5,NA
"1017","20191014",14.8,NA,2.375,NA,14.6,NA,2.7,NA,19.3,NA,4.8,NA
"1018","20191015",14.2875,NA,1.70416666666667,NA,14.6,NA,1.6,NA,20.3,NA,4.3,NA
"1019","20191016",14.425,NA,1.6875,NA,14.55,NA,1.6,NA,20.5,NA,3.3,NA
"1020","20191017",15.5125,NA,1.69583333333333,NA,14.6,NA,1.75,NA,21.3,NA,3.5,NA
"1021","20191018",16.8625,NA,2.49166666666667,NA,17.1,NA,2.25,NA,22.7,NA,4,NA
"1022","20191019",17.1458333333333,NA,1.7,NA,16.2,NA,1.7,NA,22.7,NA,3,NA
"1023","20191020",16.6791666666667,NA,1.24166666666667,NA,15.85,NA,1.2,NA,22.8,NA,2.6,NA
"1024","20191021",16.9833333333333,NA,1.11666666666667,NA,16.75,NA,1.1,NA,24.3,NA,1.9,NA
"1025","20191022",18.025,NA,1.70416666666667,NA,17.75,NA,1.9,NA,23.9,NA,2.7,NA
"1026","20191023",16.9791666666667,NA,2.32916666666667,NA,16.8,NA,2.2,NA,20.7,NA,3.1,NA
"1027","20191024",18.35,NA,2.625,NA,17.4,NA,2.6,NA,23.5,NA,4.4,NA
"1028","20191025",16.9708333333333,0,2.2625,NA,16.15,0,2.25,NA,21.7,NA,4.5,NA
"1029","20191026",10.4083333333333,NA,2.70833333333333,NA,10.1,NA,2.65,NA,14.2,NA,4.9,NA
"1030","20191027",10.6416666666667,NA,1.7,NA,11.05,NA,1.5,NA,17.2,NA,4,NA
"1031","20191028",12.6875,0.433333333333333,2.675,NA,13.7,0.2,2.85,NA,17.6,NA,4.4,NA
"1032","20191029",13.0458333333333,0.25,2.4,NA,12.8,0.25,2.05,NA,17.6,NA,5.1,NA
"1033","20191030",11.0208333333333,NA,1.65,NA,11.2,NA,1.45,NA,17.7,NA,3.4,NA
"1034","20191031",14.225,NA,2.20833333333333,NA,16.3,NA,2.05,NA,19.5,NA,4.1,NA
"1035","20191101",15.3,NA,1.8,NA,14.75,NA,1.8,NA,20.4,NA,3.5,NA
"1036","20191102",13.35,NA,1.42083333333333,NA,13.85,NA,1.4,NA,18.7,NA,2.8,NA
"1037","20191103",14.7375,NA,2.19583333333333,NA,13.65,NA,1.95,NA,22,NA,4.7,NA
"1038","20191104",13.8666666666667,NA,2.15,NA,12.9,NA,2.2,NA,20.2,NA,3.5,NA
"1039","20191105",12.4,NA,1.52916666666667,NA,11.5,NA,1.2,NA,18.2,NA,3.4,NA
"1040","20191106",10.95,NA,1.8625,NA,10.6,NA,1.85,NA,16.1,NA,3.9,NA
"1041","20191107",9.57916666666667,NA,2.57083333333333,NA,9.05,NA,2.9,NA,13.5,NA,4.4,NA
"1042","20191108",6.74583333333333,NA,1.9,NA,6.75,NA,1.7,NA,12.7,NA,4.2,NA
"1043","20191109",9.3625,NA,1.62083333333333,NA,9.7,NA,1.4,NA,17,NA,3.2,NA
"1044","20191110",9.7875,11.8,2.09583333333333,NA,9.45,11.8,2,NA,15,NA,3.2,NA
"1045","20191111",11.3583333333333,0.275,2.475,NA,10.8,0.25,2.55,NA,14.9,NA,4,NA
"1046","20191112",9.33333333333333,NA,1.2875,NA,8.85,NA,1.35,NA,14.1,NA,2.7,NA
"1047","20191113",7.75416666666667,2.5,2.775,NA,7.25,2.4,2.1,NA,11.2,NA,5.1,NA
"1048","20191114",1.52083333333333,NA,3.09166666666667,NA,1.85,NA,3.15,NA,4.8,NA,5.5,NA
"1049","20191115",5.3,2.68571428571429,2.05833333333333,NA,5.7,1.9,2.05,NA,7.5,NA,3.4,NA
"1050","20191116",6.85833333333333,NA,1.575,NA,6,NA,1.5,NA,12.7,NA,2.7,NA
"1051","20191117",7.8125,4.5,3.05416666666667,NA,8.05,5.1,2.85,NA,9.9,NA,5.4,NA
"1052","20191118",5.53333333333333,5.93333333333333,3.64583333333333,NA,5.15,3.1,3.95,NA,12.5,NA,5.2,NA
"1053","20191119",0.445833333333333,0,2.71666666666667,NA,0.6,0,2.65,NA,3.9,NA,4.8,NA
"1054","20191120",0.466666666666667,NA,1.65,NA,0.5,NA,1.35,NA,6.2,NA,3.7,NA
"1055","20191121",3.625,NA,1.85416666666667,NA,5.5,NA,1.75,NA,8.9,NA,2.9,NA
"1056","20191122",9.52916666666667,NA,2.25833333333333,NA,9.3,NA,2.1,NA,16.8,NA,4,NA
"1057","20191123",11.9208333333333,NA,1.725,NA,12.5,NA,1.85,NA,17.5,NA,2.6,NA
"1058","20191124",10.3833333333333,1.26666666666667,2.10416666666667,NA,9.8,0.7,1.65,NA,15.3,NA,4.8,NA
"1059","20191125",2.14583333333333,NA,2.6125,NA,2.45,NA,2.75,NA,5.7,NA,5.2,NA
"1060","20191126",6.3875,NA,1.9,NA,6.1,NA,1.75,NA,13.4,NA,3.6,NA
"1061","20191127",3.47083333333333,NA,2.8,NA,3.3,NA,2.85,NA,6.3,NA,4.3,NA
"1062","20191128",3.5125,NA,1.92083333333333,NA,2.65,NA,1.6,NA,9.9,NA,4.2,NA
"1063","20191129",1.49583333333333,NA,2.125,NA,0.9,NA,2.1,NA,6.7,NA,3.8,NA
"1064","20191130",3.79166666666667,NA,1.7375,NA,5.45,NA,1.65,NA,9.2,NA,3,NA
"1065","20191201",4.89583333333333,0.471428571428571,1.55416666666667,NA,4.95,0.4,1.45,NA,6.1,NA,4.1,NA
"1066","20191202",0.333333333333333,0,3.20833333333333,NA,0.6,0,3.05,NA,2.6,NA,5.6,NA
"1067","20191203",-0.025,0,1.46666666666667,NA,1,0,1.45,NA,4.1,NA,2.2,NA
"1068","20191204",2.34583333333333,0.3,1.91666666666667,NA,2.4,0.3,1.85,NA,7.1,NA,4.3,NA
"1069","20191205",-3.69583333333333,NA,3.2,NA,-3.65,NA,3.8,NA,-0.2,NA,4.9,NA
"1070","20191206",-6.2,NA,1.7625,NA,-5.55,NA,1.65,NA,-1.4,NA,3.2,NA
"1071","20191207",-2.50416666666667,0.0333333333333333,1.69166666666667,0,-2.3,0,1.85,0,1.1,NA,3.1,NA
"1072","20191208",-1.03333333333333,NA,1.49583333333333,NA,-1.1,NA,1.6,NA,4.5,NA,2.7,NA
"1073","20191209",2.52916666666667,0,2.45,NA,3.05,0,2.4,NA,7.8,NA,3.4,NA
"1074","20191210",8.12083333333333,0.85,1.22083333333333,NA,7.95,0.85,1.15,NA,10.6,NA,2.7,NA
"1075","20191211",6.94583333333333,0.1,3.2625,NA,8.1,0.1,3.3,NA,9.8,NA,5.6,NA
"1076","20191212",-0.520833333333333,NA,1.91818181818182,NA,-0.8,NA,1.8,NA,3.4,NA,NA,NA
"1077","20191213",1.50833333333333,NA,1.83333333333333,NA,3.15,NA,1.8,NA,5.8,NA,2.9,NA
"1078","20191214",2.96666666666667,0.5,2.4,NA,2.7,0.5,2.5,NA,5.9,NA,3.5,NA
"1079","20191215",4.97083333333333,NA,1.98571428571429,NA,5.8,NA,2,NA,11,NA,NA,NA
"1080","20191216",7.3375,NA,1.85,NA,8.45,NA,1.8,NA,12.6,NA,2.9,NA
"1081","20191217",8.27916666666667,3.26666666666667,2.3125,NA,8.75,2.2,2.4,NA,10.2,NA,3.6,NA
